molecule_chembl_id,canonical_smiles,bioactivity_class,standard_value
CHEMBL4176948,Nc1nonc1/C(=N/O)Nc1ccc([18F])c(Cl)c1,active,17.9
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,7.1
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,72.0
CHEMBL4167184,CS(=O)(=NC#N)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,1.8
CHEMBL4167184,CS(=O)(=NC#N)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,11.0
CHEMBL3342402,Cc1ccc(-c2csc3nnc(SCC(=O)Nc4ccc5c(c4)OCO5)n23)cc1,intermediate,3000.0
CHEMBL513172,Cn1cc(CC(N)C(=O)O)c2ccccc21,inactive,267000.0
CHEMBL4086143,O=C1CC(c2c[nH]c3ccc(F)cc23)C(=O)N1,intermediate,3400.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,23.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,3.4
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,15.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,13.0
CHEMBL571209,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,inactive,1500000.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,3.4
CHEMBL3989951,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,active,75.0
CHEMBL4166767,NS(=O)(=O)NC1(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,3.0
CHEMBL571209,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,inactive,1500000.0
CHEMBL4166767,NS(=O)(=O)NC1(CCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)CC1,active,18.0
CHEMBL513172,Cn1cc(CC(N)C(=O)O)c2ccccc21,inactive,380000.0
CHEMBL3989951,O[C@H](C[C@H]1c2c(F)cccc2-c2cncn21)[C@H]1CC[C@H](O)CC1,active,13.0
CHEMBL571209,Cn1cc(C[C@@H](N)C(=O)O)c2ccccc21,inactive,100000.0
CHEMBL4161733,C[C@@H](C(=O)Nc1ccc(Cl)cc1)[C@H]1CC[C@@H](c2ccnc3ccc(F)cc32)CC1,active,1.7
CHEMBL4165309,Oc1ccc(F)cc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,active,113.0
CHEMBL4160797,Oc1ccc(Cl)cc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,active,33.8
CHEMBL14145,c1ccc(-c2c[nH]cn2)cc1,inactive,48000.0
CHEMBL4175924,Oc1cccc(Cl)c1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,inactive,44800.0
CHEMBL4175513,Oc1cc(Cl)ccc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,inactive,21000.0
CHEMBL4167644,Oc1c(Cl)cccc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,inactive,22700.0
CHEMBL4172071,Oc1ccc(-c2cncn2Cc2cc3cc(F)ccc3[nH]2)cc1,inactive,83300.0
CHEMBL4164194,Oc1cccc(-c2cncn2Cc2cc3cc(F)ccc3[nH]2)c1,intermediate,4640.0
CHEMBL4165466,Oc1ccccc1-c1cncn1Cc1cc2cc(F)ccc2[nH]1,active,322.0
CHEMBL4173383,Oc1ccc(Cl)cc1-c1cncn1Cc1cc2cc(Br)ccc2[nH]1,active,37.9
CHEMBL4173791,Oc1ccc(F)cc1-c1cncn1Cc1cc2cc(Br)ccc2[nH]1,active,100.0
CHEMBL4163084,Oc1ccccc1-c1cncn1Cc1cc2cc(Br)ccc2[nH]1,active,180.0
CHEMBL4177139,Brc1ccc2[nH]c(Cn3cncc3-c3ccccc3)cc2c1,intermediate,1250.0
CHEMBL4166521,c1ccc(-c2cncn2Cc2cc3ccccc3[nH]2)cc1,intermediate,4440.0
CHEMBL4166936,Oc1cccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)c1,intermediate,1600.0
CHEMBL4174828,Oc1ccccc1Cn1cncc1-c1cc2cc(Br)ccc2[nH]1,intermediate,6400.0
CHEMBL4170338,Nc1ccccc1Cn1cncc1-c1cc2cc(Br)ccc2[nH]1,inactive,50600.0
CHEMBL4159712,OC(Cn1cncc1-c1cc2cc(Br)ccc2[nH]1)c1ccccc1,inactive,19700.0
CHEMBL4174143,Brc1ccc2[nH]c(-c3cncn3CC3CCCCN3)cc2c1,inactive,100000.0
CHEMBL4163441,N#Cc1ccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)cc1,intermediate,3810.0
CHEMBL4177510,FC(F)(F)c1ccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)cc1,inactive,100000.0
CHEMBL4166900,Cc1ccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)cc1,inactive,21600.0
CHEMBL4162371,Brc1ccc2[nH]c(-c3cncn3Cc3ccc(-c4ccccc4)cc3)cc2c1,inactive,34200.0
CHEMBL4170293,c1ccc(Cn2cncc2-c2cc3ccccc3[nH]2)cc1,inactive,34800.0
CHEMBL4165816,Brc1ccc2[nH]c(-c3cncn3Cc3ccccc3)cc2c1,inactive,13600.0
CHEMBL4206252,Cc1ccc(NC(=O)Nc2cc(-c3ccc(C(=O)O)cc3)ccc2Oc2ccccc2C(C)(C)C)cc1,active,1000.0
CHEMBL4088631,Cc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,active,1000.0
CHEMBL4209479,Cc1ccc(N2CCN(c3cc(-c4ccccc4-c4nnn[nH]4)ccc3N(CC(C)C)CC(C)C)C2=O)cc1,active,28.0
CHEMBL4215596,Cc1ccc(N(C)C(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,active,405.0
CHEMBL4210457,Cc1ccc(NC(=O)N(C)c2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,active,97.0
CHEMBL4218193,Cc1ccc(CC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,active,5.0
CHEMBL4207581,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,active,4.0
CHEMBL4210456,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3NS(=O)(=O)C(F)(F)F)ccc2N(CC(C)C)CC(C)C)cc1,active,76.0
CHEMBL4206646,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3NS(C)(=O)=O)ccc2N(CC(C)C)CC(C)C)cc1,active,1000.0
CHEMBL4208408,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)NS(=O)(=O)C(F)(F)F)ccc2N(CC(C)C)CC(C)C)cc1,active,1000.0
CHEMBL4213934,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)NS(C)(=O)=O)ccc2N(CC(C)C)CC(C)C)cc1,active,661.0
CHEMBL4216070,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(CC2CC2)CC2CC2)cc1,active,348.0
CHEMBL4217909,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(CC(C)C)CC(C)C)cc1,active,13.0
CHEMBL4209704,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(CC(C)C)C(C)C)cc1,active,42.0
CHEMBL4206934,COCCN(CCOC)c1ccc(-c2ccccc2C(=O)O)cc1NC(=O)Nc1ccc(C)cc1,active,1000.0
CHEMBL4205153,CCCCN(CCCC)c1ccc(-c2ccccc2C(=O)O)cc1NC(=O)Nc1ccc(C)cc1,active,45.0
CHEMBL4218084,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N2CCC[C@@H]3CCCC[C@@H]32)cc1,active,159.0
CHEMBL4209526,CCN(c1ccc(-c2ccccc2C(=O)O)cc1NC(=O)Nc1ccc(C)cc1)C1CCCC1,active,23.0
CHEMBL4214437,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(C)C2CCCCC2)cc1,active,14.0
CHEMBL4214458,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2NC2CCCCC2)cc1,active,504.0
CHEMBL4215253,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(C)c2ccccc2C(C)(C)C)cc1,active,1000.0
CHEMBL4206074,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2Nc2ccccc2C(C)(C)C)cc1,active,600.0
CHEMBL4212410,Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2Oc2ccccc2C(C)(C)C)cc1,active,70.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,10.0
CHEMBL3342401,N#Cc1ccc(NC(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,active,80.0
CHEMBL4218468,CN(CC(=O)NCc1cnc2scc(-c3ccc(Br)cc3)n12)C(=O)Cc1ccccc1,active,690.0
CHEMBL4210198,CN(CC(=O)NCc1cnc2scc(-c3ccc(Br)cc3)n12)C(=O)Cc1cccc(O)c1,active,450.0
CHEMBL4207726,CN(CC(=O)NCc1cnc2scc(-c3ccc(Br)cc3)n12)C(=O)Cc1ccc([N+](=O)[O-])cc1,active,810.0
CHEMBL4214662,CN(CC(=O)NCc1cnc2scc(-c3ccc(Br)cc3)n12)C(=O)Cc1cccc([N+](=O)[O-])c1,active,630.0
CHEMBL4214873,CN(CC(=O)NCc1cnc2scc(-c3ccc(Br)cc3)n12)C(=O)Cc1ccccc1[N+](=O)[O-],active,730.0
CHEMBL4209779,O=C(COC(=O)Cc1ccccc1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,active,580.0
CHEMBL4206526,N#Cc1ccc(CC(=O)OCC(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,active,340.0
CHEMBL4208781,O=C(COC(=O)Cc1ccc(O)cc1)NCc1cnc2scc(-c3ccc(Br)cc3)n12,active,200.0
CHEMBL4202642,O=C(COC(=O)Cc1ccccc1O)NCc1cnc2scc(-c3ccc(Br)cc3)n12,active,870.0
CHEMBL3629569,OC(CC1c2ccccc2-c2cncn21)C1CCCCC1,active,410.0
CHEMBL504816,Cn1cc(C[C@H](N)C(=O)O)c2ccccc21,inactive,77290.0
CHEMBL4205092,O=c1[nH]c2ccccc2n1CC(O)c1ccc(F)cc1,inactive,99940.0
CHEMBL4217799,Nc1nc2ccccc2n1C(=O)Cc1ccc(F)cc1,inactive,22730.0
CHEMBL4207877,COc1ccc(NC(=O)n2c(=O)oc3ccc(Cl)cc32)cc1,inactive,100000.0
CHEMBL4209018,COc1cccc(CNC(=O)n2c(=O)oc3ccc(Cl)cc32)c1,inactive,14560.0
CHEMBL4203649,COc1ccc(CNC(=O)n2c(=O)oc3ccccc32)cc1,inactive,31820.0
CHEMBL4204527,O=C(Cc1ccc(F)cc1)n1c(=O)oc2ccc(Cl)cc21,intermediate,6400.0
CHEMBL4216191,O=C(c1ccccc1)n1c(=O)oc2ccccc21,inactive,90490.0
CHEMBL4208865,O=C(Cc1ccc(F)cc1)n1c(=O)oc2ccccc21,inactive,100000.0
CHEMBL4203984,Nc1ccc2oc(=O)n(Cc3cccc(F)c3)c2c1,inactive,100000.0
CHEMBL4213252,O=c1oc2ccc([N+](=O)[O-])cc2n1Cc1ccc(Cl)cc1,inactive,99350.0
CHEMBL4208319,O=c1oc2ccc([N+](=O)[O-])cc2n1Cc1cccc(F)c1,inactive,99830.0
CHEMBL4210797,O=c1oc2ccc(F)cc2n1Cc1ccc(Cl)cc1,inactive,80780.0
CHEMBL4214555,O=c1oc2ccc(F)cc2n1Cc1cccc(F)c1,inactive,28490.0
CHEMBL4205135,O=c1oc2ccc(Cl)cc2n1Cc1ccc(Cl)cc1,intermediate,6080.0
CHEMBL4204643,O=c1oc2ccc(Cl)cc2n1Cc1cccc(F)c1,intermediate,9750.0
CHEMBL4208580,O=c1oc2ccc(Cl)cc2n1CCc1ccccc1,inactive,17910.0
CHEMBL4213517,O=c1oc2ccccc2n1Cc1ccc(Cl)cc1,inactive,34960.0
CHEMBL1557295,O=c1oc2ccccc2n1Cc1cccc(F)c1,inactive,30800.0
CHEMBL1444923,O=c1oc2ccccc2n1CCc1ccccc1,inactive,100000.0
CHEMBL4209170,O=c1oc2ccc(Cl)cc2n1CC(O)c1cccc(Cl)c1,inactive,60880.0
CHEMBL4205684,O=c1oc2ccc(Cl)cc2n1CC(O)c1ccc(Cl)cc1,inactive,62660.0
CHEMBL4216081,O=c1oc2ccc(Cl)cc2n1CC(O)c1ccc(F)cc1,inactive,10200.0
CHEMBL4212295,O=c1oc2ccccc2n1CC(O)c1cccc(Cl)c1,inactive,80580.0
CHEMBL4204366,O=c1oc2ccccc2n1CC(O)c1ccc(Cl)cc1,inactive,50810.0
CHEMBL4208059,O=c1oc2ccccc2n1CC(O)c1ccc(F)cc1,inactive,49340.0
CHEMBL4209417,O=C(Cn1c(=O)oc2ccc(Cl)cc21)c1cccc(Cl)c1,inactive,76580.0
CHEMBL4204542,O=C(Cn1c(=O)oc2ccc(Cl)cc21)c1ccc(Cl)cc1,inactive,24920.0
CHEMBL4205040,O=C(Cn1c(=O)oc2ccc(Cl)cc21)c1ccc(F)cc1,inactive,20680.0
CHEMBL4216727,O=C(Cn1c(=O)oc2ccccc21)c1cccc(Cl)c1,inactive,49250.0
CHEMBL4217258,O=C(Cn1c(=O)oc2ccccc21)c1ccc(Cl)cc1,inactive,38610.0
CHEMBL4212289,O=C(Cn1c(=O)oc2ccccc21)c1ccc(F)cc1,inactive,53130.0
CHEMBL4218107,O=C(CC1c2ccccc2-c2cncn21)NCc1ccccc1,inactive,60560.0
CHEMBL4213179,N#Cc1ccc(CNC(=O)CC2c3ccccc3-c3cncn32)cc1,inactive,69440.0
CHEMBL4212872,O=C(CC1c2ccccc2-c2cncn21)NCc1ccc(F)c(F)c1,inactive,58110.0
CHEMBL4211761,O=C(CC1c2ccccc2-c2cncn21)NCc1cccc(Cl)c1,inactive,53930.0
CHEMBL4217306,O=C(CC1c2ccccc2-c2cncn21)NCc1ccc(F)c(Cl)c1,inactive,50900.0
CHEMBL4205594,COc1ccc(CNC(=O)CC2c3ccccc3-c3cncn32)cc1,inactive,77540.0
CHEMBL4205080,O=C(CC1c2ccccc2-c2cncn21)NCc1ccc(O)cc1,inactive,71700.0
CHEMBL4209960,CN(Cc1ccccc1)C(=O)CC1c2ccccc2-c2cncn21,inactive,64470.0
CHEMBL4209453,CC(NC(=O)CC1c2ccccc2-c2cncn21)c1ccccc1,inactive,74390.0
CHEMBL4214355,O=C(CC1c2ccccc2-c2cncn21)NCc1ccc2c(c1)OCO2,inactive,66730.0
CHEMBL4211902,O=C(CC1c2ccccc2-c2cncn21)NCc1ccc(C(=O)O)cc1,inactive,95070.0
CHEMBL4216883,O=C(CC1c2ccccc2-c2cncn21)NCc1cccnc1,inactive,82120.0
CHEMBL4213646,O=C(CC1c2ccccc2-c2cncn21)NCc1cnccn1,inactive,65920.0
CHEMBL4208707,O=C(CC1c2ccccc2-c2cncn21)Nc1ccccc1,inactive,25930.0
CHEMBL4218033,O=C(CC1c2ccccc2-c2cncn21)Nc1ccc2cn[nH]c2c1,inactive,33100.0
CHEMBL4213113,O=C(CC1c2ccccc2-c2cncn21)Nc1ccc2c(c1)OCO2,intermediate,5030.0
CHEMBL4204884,O=C(CC1c2ccccc2-c2cncn21)NC1CCCCC1,inactive,39040.0
CHEMBL4216571,COc1cccc(CCNC(=O)CC2c3ccccc3-c3cncn32)c1,active,840.0
CHEMBL4209252,O=C(CC1c2ccccc2-c2cncn21)NCCc1ccccc1,inactive,14980.0
CHEMBL4204380,O=C(CC1c2ccccc2-c2cncn21)NCCc1ccccn1,inactive,21930.0
CHEMBL4212681,O/N=C(/CC1c2ccccc2-c2cncn21)C1CCCCC1,inactive,20370.0
CHEMBL4207778,O/N=C(/CC1c2ccccc2-c2cncn21)c1ccc(Cl)cc1,inactive,22720.0
CHEMBL513172,Cn1cc(CC(N)C(=O)O)c2ccccc21,inactive,14690.0
CHEMBL4229031,Fc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,intermediate,4000.0
CHEMBL808,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,intermediate,1100.0
CHEMBL4226970,Clc1ccc(C(Cn2ccnc2)OCc2ccc(Br)cc2)c(Cl)c1,intermediate,5700.0
CHEMBL4227820,CC(C)(C)c1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,intermediate,4400.0
CHEMBL4227760,Cc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,intermediate,2000.0
CHEMBL4225080,Cc1cccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c1,intermediate,1200.0
CHEMBL4227497,Cc1ccccc1COC(Cn1ccnc1)c1ccc(Cl)cc1Cl,intermediate,2200.0
CHEMBL4228340,Cc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1C,intermediate,2200.0
CHEMBL4228284,COc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,active,1000.0
CHEMBL4229113,COc1cccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c1,intermediate,2800.0
CHEMBL4226048,Fc1cccc(F)c1COC(Cn1ccnc1)c1ccc(Cl)cc1Cl,intermediate,4200.0
CHEMBL2272315,Clc1ccc(C(Cn2ccnc2)OCc2ccccc2)c(Cl)c1,intermediate,1600.0
CHEMBL91,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,intermediate,1400.0
CHEMBL4248102,Br.N=C(N)SCc1ccccc1,inactive,61000.0
CHEMBL4242226,NS(=O)(=O)NCCNC1=NON/C1=C(/NO)Nc1ccc(F)c(Br)c1,active,7.0
CHEMBL4237632,Cc1ccccc1NC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O,intermediate,2662.0
CHEMBL4238895,CSc1ccn2c3c(c(C(=O)NCCN(C)C)c2c1)C(=O)c1ncccc1C3=O,active,372.0
CHEMBL4241365,CSc1ccn2c3c(c(C(=O)NCCN(C)C)c2c1)C(=O)c1cccnc1C3=O,intermediate,1083.0
CHEMBL4245579,CN(C)CCNC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O,intermediate,1235.0
CHEMBL3612772,CN(C)CCNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,active,738.0
CHEMBL4239450,O=C([O-])c1cccc(NC(=O)c2c3c(n4ccccc24)C(=O)c2cccnc2C3=O)c1.[K+],active,390.0
CHEMBL4243692,O=C([O-])c1cccc(NC(=O)c2c3c(n4ccccc24)C(=O)c2ncccc2C3=O)c1.[K+],active,148.0
CHEMBL4243788,COC(=O)c1c2c(n3ccccc13)C(=O)c1ccccc1C2=O,active,156.0
CHEMBL4237476,O=C1c2ccccc2C(=O)c2c1c(C(=O)O)c1ccccn21,active,714.0
CHEMBL458765,CCOC(=O)c1c2c(n3ccccc13)C(=O)c1ccccc1C2=O,active,332.0
CHEMBL4238561,COC(=O)c1c2c(n3ccccc13)C(=O)c1cccc(O)c1C2=O,active,87.0
CHEMBL4242226,NS(=O)(=O)NCCNC1=NON/C1=C(/NO)Nc1ccc(F)c(Br)c1,active,73.0
CHEMBL465913,CCOC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O,active,977.0
CHEMBL4248497,COC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,active,438.0
CHEMBL4248954,COC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O,active,448.0
CHEMBL4240957,O=C1c2cccnc2C(=O)c2c1c(C(=O)O)c1ccccn21,active,288.0
CHEMBL4248240,O=C1c2ncccc2C(=O)c2c1c(C(=O)O)c1ccccn21,intermediate,1192.0
CHEMBL4250699,COc1ccn2c3c(c(C(=O)O)c2c1)C(=O)c1cccnc1C3=O,active,299.0
CHEMBL4238071,Cc1ccn2c3c(c(C(=O)O)c2c1)C(=O)c1cccnc1C3=O,active,394.0
CHEMBL4248543,O=C1c2cccnc2C(=O)c2c1c(C(=O)O)c1cc(I)ccn21,active,117.0
CHEMBL4240537,O=C1c2ncccc2C(=O)c2c1c(C(=O)O)c1cc(I)ccn21,active,420.0
CHEMBL3612772,CN(C)CCNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,active,127.0
CHEMBL4245579,CN(C)CCNC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O,active,188.0
CHEMBL4241365,CSc1ccn2c3c(c(C(=O)NCCN(C)C)c2c1)C(=O)c1cccnc1C3=O,active,50.0
CHEMBL4238895,CSc1ccn2c3c(c(C(=O)NCCN(C)C)c2c1)C(=O)c1ncccc1C3=O,active,39.0
CHEMBL4245134,NC(=S)NNC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,active,23.0
CHEMBL4242333,O=C1c2cccnc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21,active,361.0
CHEMBL4248088,O=C1c2ncccc2C(=O)c2c1c(C(=O)Nc1ccccc1)c1ccccn21,active,119.0
CHEMBL4250771,Cc1ccccc1NC(=O)c1c2c(n3ccccc13)C(=O)c1ncccc1C2=O,active,427.0
CHEMBL4237632,Cc1ccccc1NC(=O)c1c2c(n3ccccc13)C(=O)c1cccnc1C2=O,active,134.0
CHEMBL4288076,O=C(CCCCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,active,113.4
CHEMBL4283574,O=C(CCCCCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,active,139.8
CHEMBL4277764,O=C(CCCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,active,122.5
CHEMBL4290006,O=C(CCCC(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1)NO,active,133.0
CHEMBL4279657,O=C(CCCCCCn1cc(-c2ccc(C(=O)NCCNc3nonc3/C(=N/O)Nc3ccc(F)c(Br)c3)cc2)nn1)NO,active,209.6
CHEMBL4281734,O=C(/C=C/c1cccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c1)NO,active,27.0
CHEMBL4289614,O=C(/C=C/c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1)NO,active,167.9
CHEMBL4277863,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cn1,active,260.3
CHEMBL4291940,Nc1ccccc1NC(=O)c1ccc(C(=O)NCCNc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,active,69.0
CHEMBL3545369,NS(=O)(=O)NCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,active,77.8
CHEMBL4291105,Cc1cccc(Nc2c(N)sc3ccccc23)c1C,active,1000.0
CHEMBL4292556,O=C(Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1)OCc1ccccc1,active,1000.0
CHEMBL4290753,O=C(Nc1oc2cnccc2c1N(C(=O)OCc1ccccc1)c1ccc(F)c(Cl)c1)OCc1ccccc1,active,1000.0
CHEMBL4291800,CCOC(=O)Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4289059,CCOC(=O)Nc1oc2cnccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4290084,COC(=O)Nc1oc2cnccc2c1Nc1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4280391,COCCNC(=O)c1ccc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc1,active,200.0
CHEMBL4284563,COc1cc2c(Nc3ccc(F)c(Cl)c3)c(N)oc2c(I)n1,active,200.0
CHEMBL4294542,Nc1oc2c(Cl)nccc2c1Nc1ccc(F)c(Cl)c1,active,200.0
CHEMBL4293499,CCOC(=O)Nc1oc2c(-c3cc(C)nc(C)c3)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4280079,Cc1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc(C)n1,active,200.0
CHEMBL4279004,CCOC(=O)Nc1oc2c(-c3cc(C)nc(C)c3)nccc2c1Nc1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4289074,CCOC(=O)Nc1oc2c(-c3ccccc3)nccc2c1Nc1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4288020,CCOC(=O)Nc1oc2c(Br)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4293117,CCOC(=O)Nc1oc2c(C#Cc3ccc(C(N)=O)cc3)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4289441,Nc1oc2c(Br)nccc2c1Nc1ccc(F)c(Cl)c1,active,200.0
CHEMBL4282298,Cc1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)ccn1,active,200.0
CHEMBL4283357,CCOC(=O)Nc1oc2c(-c3ccc(C(N)=O)cc3)nccc2c1Nc1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4292285,CCOC(=O)Nc1oc2c(I)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4286487,N#Cc1nccc2c(Nc3ccc(F)c(Cl)c3)c(NC(=O)OCc3ccccc3)oc12,active,1000.0
CHEMBL3745873,Nc1oc2c(-c3ccnc(N4CCOCC4)c3)nccc2c1Nc1ccc(F)c(Cl)c1,active,200.0
CHEMBL4285874,Nc1oc2c(I)nccc2c1Nc1ccc(F)c(Cl)c1,active,200.0
CHEMBL4289072,COC(=O)c1ccc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc1,active,200.0
CHEMBL4294302,NC(=O)c1ccc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc1,active,200.0
CHEMBL4287152,N#Cc1ccc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cc1,active,200.0
CHEMBL4288214,Cn1cc(-c2nccc3c(Nc4ccc(F)c(Cl)c4)c(N)oc23)cn1,active,200.0
CHEMBL4282826,Nc1oc2c(-c3ccc(F)cc3)nccc2c1Nc1ccc(F)c(Cl)c1,active,200.0
CHEMBL4281809,CCOC(=O)Nc1oc2c(-c3cccc(C#N)c3)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4288912,CCOC(=O)Nc1oc2c(C#N)nccc2c1N(C(=O)OCC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4290431,COC(=O)Nc1oc2cnccc2c1N(C(=O)OC)c1ccc(F)c(Cl)c1,active,1000.0
CHEMBL4279010,C#Cc1cccc(Nc2c(N)sc3ccccc23)c1,active,200.0
